Gene name	Gene stable ID
	ENSG00000242659
CFAP44	ENSG00000206530
TPD52L3	ENSG00000170777
YWHAEP5	ENSG00000234645
FABP5P14	ENSG00000234588
	ENSG00000270289
ZNF189	ENSG00000136870
RAB28	ENSG00000157869
	ENSG00000229190
CSRNP3	ENSG00000178662
TMEM236	ENSG00000148483
MTHFD1L	ENSG00000120254
SNX1	ENSG00000028528
ABCB4	ENSG00000005471
	ENSG00000229869
	ENSG00000205740
	ENSG00000267811
GTPBP4	ENSG00000107937
TAF6L	ENSG00000162227
CES1	ENSG00000198848
CD22	ENSG00000012124
ST6GALNAC6	ENSG00000160408
	ENSG00000279015
RPL23AP28	ENSG00000226331
KANSL1L-AS1	ENSG00000229127
ARL6IP5	ENSG00000144746
CKAP2L	ENSG00000169607
TMEM223	ENSG00000168569
	ENSG00000270039
RNU6-1083P	ENSG00000206749
	ENSG00000269903
OR7E66P	ENSG00000243674
	ENSG00000229899
BZW1P2	ENSG00000198406
	ENSG00000258167
	ENSG00000269176
RNU6-713P	ENSG00000207492
	ENSG00000257680
TMEM179B	ENSG00000185475
	ENSG00000266923
ACOX2	ENSG00000168306
	ENSG00000258262
RPS4XP15	ENSG00000240721
C12orf50	ENSG00000165805
MIR6748	ENSG00000284535
	ENSG00000270019
NXF1	ENSG00000162231
SP5	ENSG00000204335
	ENSG00000271340
STXBP4	ENSG00000166263
	ENSG00000224076
UBBP1	ENSG00000230037
RPL21P31	ENSG00000227187
IDI2	ENSG00000148377
DLX1	ENSG00000144355
ASIC5	ENSG00000256394
IDI2-AS1	ENSG00000232656
MRPS18A	ENSG00000096080
	ENSG00000255811
TDO2	ENSG00000151790
OXCT2	ENSG00000198754
	ENSG00000270434
NTAQ1	ENSG00000156795
FAM25E	ENSG00000231122
GNL2	ENSG00000134697
C12orf29	ENSG00000133641
	ENSG00000232760
RNA5SP310	ENSG00000239152
ANTXRLP1	ENSG00000263482
SPATA31D4	ENSG00000189357
MTCO2P7	ENSG00000230496
FBXO9	ENSG00000112146
	ENSG00000224099
AGAP14P	ENSG00000279058
ORM1	ENSG00000229314
FAM25BP	ENSG00000273225
ZNF385B	ENSG00000144331
	ENSG00000279458
ANXA8L1	ENSG00000264230
Y_RNA	ENSG00000201071
SNX22	ENSG00000157734
	ENSG00000287795
	ENSG00000273454
PPIAP15	ENSG00000244196
	ENSG00000288029
FTH1P21	ENSG00000249013
LINC02016	ENSG00000244215
ZNF658	ENSG00000274349
CTSO	ENSG00000256043
IGSF11	ENSG00000144847
GJA4	ENSG00000187513
	ENSG00000273702
SPATA31D3	ENSG00000186788
CENPX	ENSG00000169689
ABCB1	ENSG00000085563
RNA5SP364	ENSG00000252747
	ENSG00000257752
FAM189A2	ENSG00000135063
TUBAP8	ENSG00000238145
CSNK1G1	ENSG00000169118
	ENSG00000225142
LRRC43	ENSG00000158113
LINC02812	ENSG00000230138
	ENSG00000223390
LINC02793	ENSG00000285823
	ENSG00000284720
GLG1	ENSG00000090863
	ENSG00000225028
FCF1P6	ENSG00000225671
ATP6V1G2	ENSG00000213760
MIR6514	ENSG00000274066
	ENSG00000269463
MORN1	ENSG00000116151
RNU6-118P	ENSG00000252361
STX5-DT	ENSG00000256690
TEX54	ENSG00000283268
RNU2-2P	ENSG00000222328
SNORD22	ENSG00000277194
SNORD30	ENSG00000277846
RALB	ENSG00000144118
SNORD22	ENSG00000278527
SNORD28	ENSG00000274544
SNORD27	ENSG00000275996
SNORD26	ENSG00000276788
	ENSG00000249526
SNORD25	ENSG00000275043
	ENSG00000254602
RNU6-35P	ENSG00000207260
MPIG6B	ENSG00000204420
SAP30L-AS1	ENSG00000245275
ELOVL6	ENSG00000170522
IL31	ENSG00000204671
	ENSG00000287784
YPEL4	ENSG00000166793
CMTM7	ENSG00000153551
B3GNT4	ENSG00000176383
GFPT2	ENSG00000131459
	ENSG00000253923
	ENSG00000285683
CBWD5	ENSG00000147996
	ENSG00000254332
	ENSG00000285402
LINC00842	ENSG00000285294
HAS2-AS1	ENSG00000248690
HNRNPA1P33	ENSG00000213412
NPY4R	ENSG00000204174
	ENSG00000256861
TUBBP10	ENSG00000226147
PRKCZ-AS1	ENSG00000182873
RN7SL275P	ENSG00000263940
	ENSG00000248200
	ENSG00000286518
STOX1	ENSG00000165730
HSBP1P2	ENSG00000166530
	ENSG00000178715
RNF14P2	ENSG00000250594
VPS33A	ENSG00000139719
RNU6-205P	ENSG00000212160
ZBED1P1	ENSG00000250304
TTC22	ENSG00000006555
ZDHHC5	ENSG00000156599
ENPEP	ENSG00000138792
SPICE1	ENSG00000163611
	ENSG00000286387
MTCO1P47	ENSG00000254241
	ENSG00000272400
	ENSG00000253373
	ENSG00000267095
LINC02855	ENSG00000254209
MTCO1P40	ENSG00000262902
	ENSG00000255122
ELOAP1	ENSG00000235640
SFRP1	ENSG00000104332
SLC26A11	ENSG00000181045
	ENSG00000236885
	ENSG00000235419
	ENSG00000236111
	ENSG00000237525
KCNIP1-AS1	ENSG00000253591
TIE1	ENSG00000066056
RNU6-697P	ENSG00000200218
DDX50	ENSG00000107625
	ENSG00000249857
	ENSG00000280331
	ENSG00000253897
RAG1	ENSG00000166349
TRIM55	ENSG00000147573
ARL4C	ENSG00000188042
RAG2	ENSG00000175097
HMGN2P27	ENSG00000232916
SRSF3P6	ENSG00000233307
	ENSG00000226040
	ENSG00000254047
	ENSG00000241772
	ENSG00000286713
	ENSG00000251144
TGFBR2	ENSG00000163513
	ENSG00000249655
	ENSG00000249600
AP1S3	ENSG00000152056
	ENSG00000254498
	ENSG00000256034
FLT4	ENSG00000037280
MRPL48	ENSG00000175581
	ENSG00000228790
RPL21P1	ENSG00000214760
	ENSG00000286669
	ENSG00000279948
	ENSG00000269271
CLIP1-AS1	ENSG00000257097
	ENSG00000268157
SLC9A7P1	ENSG00000227825
TNNI3	ENSG00000129991
PPIAP8	ENSG00000225185
SNORA53	ENSG00000212443
IKBIP	ENSG00000166130
TFAP2A	ENSG00000137203
	ENSG00000286068
IDI1P1	ENSG00000237939
VPS26AP1	ENSG00000240375
	ENSG00000233479
MRPS31P1	ENSG00000275256
ARHGEF3-AS1	ENSG00000240198
SMYD5	ENSG00000135632
MORC1	ENSG00000114487
HNRNPA1P9	ENSG00000231956
TMPO	ENSG00000120802
	ENSG00000228596
PPIA	ENSG00000196262
MYCBP	ENSG00000214114
C16orf95	ENSG00000260456
MICOS10	ENSG00000173436
CRH	ENSG00000147571
SLC29A3	ENSG00000198246
	ENSG00000286927
TRIB1	ENSG00000173334
MRTFB	ENSG00000186260
CCDC9	ENSG00000105321
	ENSG00000230621
VPS26CP1	ENSG00000213083
	ENSG00000271893
HMGN1P36	ENSG00000235734
ATP5F1AP2	ENSG00000227682
RN7SKP243	ENSG00000199975
MIX23P5	ENSG00000256681
	ENSG00000253107
EDAR	ENSG00000135960
HAS2	ENSG00000170961
COA4	ENSG00000181924
H2AZ2	ENSG00000105968
	ENSG00000279406
LINC00051	ENSG00000254008
CDH23-AS1	ENSG00000223817
DUTP2	ENSG00000254388
C10orf105	ENSG00000214688
	ENSG00000253956
DLGAP3	ENSG00000116544
RPL7L1P13	ENSG00000251464
	ENSG00000266289
ZNF969P	ENSG00000251046
VSIR	ENSG00000107738
	ENSG00000199894
	ENSG00000250511
PAAF1	ENSG00000175575
ATAD2	ENSG00000156802
CCR4	ENSG00000183813
LINC01438	ENSG00000249519
MIR297	ENSG00000215961
	ENSG00000288692
LYPLA1P2	ENSG00000251483
LINC00691	ENSG00000224074
	ENSG00000251312
RNU6-289P	ENSG00000200963
	ENSG00000248656
	ENSG00000240661
MIR7152	ENSG00000274824
GOT2P1	ENSG00000231900
	ENSG00000286230
	ENSG00000236723
	ENSG00000241722
EIF4A3	ENSG00000141543
GYS1	ENSG00000104812
TAGLN3	ENSG00000144834
TMA16P2	ENSG00000232467
CDH23	ENSG00000107736
	ENSG00000250855
	ENSG00000249815
RIMS3	ENSG00000117016
	ENSG00000288691
	ENSG00000288685
CCDC34P1	ENSG00000250556
TUBB8P3	ENSG00000250307
	ENSG00000240459
RBP5	ENSG00000139194
FAM241A	ENSG00000174749
RNF103-CHMP3	ENSG00000249884
	ENSG00000243280
CLIC5	ENSG00000112782
	ENSG00000225258
AP1AR-DT	ENSG00000260526
	ENSG00000286797
LINC01952	ENSG00000234183
AP1AR	ENSG00000138660
PURB	ENSG00000146676
ICOS	ENSG00000163600
MIR4657	ENSG00000284261
	ENSG00000272768
PGS1	ENSG00000087157
	ENSG00000230160
RASA4CP	ENSG00000228903
RNU6-485P	ENSG00000200345
	ENSG00000256967
	ENSG00000243945
	ENSG00000261786
MAGI1-IT1	ENSG00000272610
LINC00957	ENSG00000235314
OR7E130P	ENSG00000234458
CLSTN3	ENSG00000139182
	ENSG00000286915
ECHDC2	ENSG00000121310
EIF3CL	ENSG00000205609
TPM3P8	ENSG00000183022
IFT57	ENSG00000114446
MDH1B	ENSG00000138400
DBNL	ENSG00000136279
	ENSG00000285943
LSAMP	ENSG00000185565
ZNF469	ENSG00000225614
	ENSG00000272567
TIFA	ENSG00000145365
CA5A	ENSG00000174990
DKKL1	ENSG00000104901
ALPK1	ENSG00000073331
LINC01471	ENSG00000239921
MARCHF10	ENSG00000173838
PCLAF	ENSG00000166803
PLA2G10	ENSG00000069764
	ENSG00000253122
RPL35AP19	ENSG00000239872
RN7SKP159	ENSG00000222589
RN7SL318P	ENSG00000242079
SNORA70	ENSG00000206661
RNA5SP251	ENSG00000222546
LILRA1	ENSG00000104974
MIR4660	ENSG00000263407
NPM1P33	ENSG00000213925
RNU7-55P	ENSG00000239078
LINC01173	ENSG00000280744
Metazoa_SRP	ENSG00000197334
MIR124-1	ENSG00000284321
RN7SL178P	ENSG00000263616
PPIAP65	ENSG00000233428
SNORA70	ENSG00000207244
RNU6-1151P	ENSG00000207415
	ENSG00000286601
RNU6-526P	ENSG00000201815
MIR4286	ENSG00000263762
RNA5SP252	ENSG00000212433
RNU6-682P	ENSG00000200713
EIF3C	ENSG00000184110
MCEE	ENSG00000124370
MIR5692A2	ENSG00000264512
MIR1322	ENSG00000283210
RNU6-729P	ENSG00000207128
MIR3926-1	ENSG00000266206
MIR597	ENSG00000207701
MIR3926-2	ENSG00000283523
Y_RNA	ENSG00000200630
RNA5SP255	ENSG00000252179
RN7SL474P	ENSG00000264092
RNU6-892P	ENSG00000222267
MIR598	ENSG00000207600
RNU6-842P	ENSG00000206996
SNORA62	ENSG00000201157
	ENSG00000207027
RNU6-336P	ENSG00000201761
RNU1-148P	ENSG00000207201
RNU7-153P	ENSG00000252264
Y_RNA	ENSG00000206950
RNU6-397P	ENSG00000252035
MIR383	ENSG00000199127
LINC01825	ENSG00000223466
RNU6-1086P	ENSG00000222862
RIPK1	ENSG00000137275
FGF1	ENSG00000113578
MIR6876	ENSG00000274988
RNU6-1276P	ENSG00000202242
RNU4-71P	ENSG00000252067
MIR3148	ENSG00000264788
TXNL4AP1	ENSG00000213126
RNA5SP261	ENSG00000222468
RN7SL621P	ENSG00000240189
USP21P1	ENSG00000224826
RNU5A-3P	ENSG00000254172
RNU6-1218P	ENSG00000239175
RNA5SP260	ENSG00000200719
MIR6843	ENSG00000284280
MIR6842	ENSG00000273836
SNORA70	ENSG00000252505
RNU6-663P	ENSG00000212407
MIR548H4	ENSG00000221616
RNU6-607P	ENSG00000223215
RNA5SP258	ENSG00000199620
RN7SL457P	ENSG00000263794
RNU6-988P	ENSG00000253437
RNU6-323P	ENSG00000253739
MIR486-1	ENSG00000274705
MIR486-2	ENSG00000283450
Y_RNA	ENSG00000207101
RN7SL149P	ENSG00000241834
	ENSG00000285770
TRIP4	ENSG00000103671
RNU6-528P	ENSG00000252735
	ENSG00000255572
RNU6-533P	ENSG00000206871
BARD1	ENSG00000138376
SNORD65B	ENSG00000238936
MIR4287	ENSG00000265847
	ENSG00000256480
RPL10P7	ENSG00000242052
	ENSG00000276685
RNU6-295P	ENSG00000252710
MTCO3P35	ENSG00000242836
	ENSG00000258012
RN7SKP32	ENSG00000222099
	ENSG00000288022
RNU6-356P	ENSG00000206867
SNORD13	ENSG00000239039
	ENSG00000239432
GFOD1-AS1	ENSG00000237786
RNA5SP257	ENSG00000274467
HNRNPA1P50	ENSG00000257195
	ENSG00000270782
RN7SL806P	ENSG00000242719
RPS4XP7	ENSG00000218265
Y_RNA	ENSG00000202514
	ENSG00000251610
	ENSG00000279551
RN7SKP204	ENSG00000202351
MIR4469	ENSG00000284062
	ENSG00000261071
RNU6-665P	ENSG00000207369
RELB	ENSG00000104856
	ENSG00000247131
RNA5SP262	ENSG00000252261
RNA5SP263	ENSG00000200246
NOL7	ENSG00000225921
DUX4L26	ENSG00000236138
MIR3622B	ENSG00000265075
MIR3622A	ENSG00000284351
	ENSG00000286919
RNA5SP531	ENSG00000277418
RN7SKP294	ENSG00000199640
RNU6-178P	ENSG00000207361
RNU6ATAC32P	ENSG00000251835
SNX4	ENSG00000114520
	ENSG00000201316
MIR548AO	ENSG00000263372
RAB3B	ENSG00000169213
RNU6-895P	ENSG00000206852
	ENSG00000258052
RNU6-1331P	ENSG00000200528
Metazoa_SRP	ENSG00000276353
RNU6-519P	ENSG00000222522
RNU6-819P	ENSG00000200986
RN7SL709P	ENSG00000241032
RNA5SP265	ENSG00000222955
MYRFL	ENSG00000166268
RNU4-50P	ENSG00000201231
Y_RNA	ENSG00000207450
RANBP9	ENSG00000010017
RNA5SP267	ENSG00000201763
RN7SKP135	ENSG00000252358
MIR4470	ENSG00000264408
RNU6-596P	ENSG00000202265
RNU105C	ENSG00000199212
LINC02594	ENSG00000267440
RN7SKP97	ENSG00000222898
RNU6-13P	ENSG00000206975
	ENSG00000279259
RN7SL675P	ENSG00000239580
Y_RNA	ENSG00000252210
RNU1-101P	ENSG00000212473
Y_RNA	ENSG00000200714
PCTP	ENSG00000141179
RNA5SP266	ENSG00000222205
	ENSG00000206853
RN7SKP29	ENSG00000222889
Metazoa_SRP	ENSG00000277740
RN7SL250P	ENSG00000244107
RNU6-1324P	ENSG00000206949
SMIM12	ENSG00000163866
MIR124-2	ENSG00000207816
RN7SL19P	ENSG00000243532
RNU6-656P	ENSG00000252594
RN7SL203P	ENSG00000275128
Y_RNA	ENSG00000223220
RNA5SP271	ENSG00000252509
RNU7-174P	ENSG00000252057
	ENSG00000206649
RNA5SP269	ENSG00000239184
U8	ENSG00000200191
RTEL1P1	ENSG00000251441
RNU7-102P	ENSG00000238808
RNU6-1213P	ENSG00000252884
RNA5SP270	ENSG00000223293
RNU11-6P	ENSG00000212429
RN7SL308P	ENSG00000243951
TOX4P1	ENSG00000248697
RNU2-54P	ENSG00000222231
RNU2-71P	ENSG00000223327
RNU7-85P	ENSG00000238884
RNA5SP272	ENSG00000251904
Y_RNA	ENSG00000277604
SNORA1B	ENSG00000199405
MFSD10	ENSG00000109736
RNU6-925P	ENSG00000207359
	ENSG00000286316
MIR8084	ENSG00000277063
MIR5708	ENSG00000265588
RNY3P14	ENSG00000207036
MIR3692	ENSG00000266617
RNU6-1040P	ENSG00000206701
	ENSG00000225779
RNU6-1172P	ENSG00000202095
RNU6-690P	ENSG00000202112
MYCL-AS1	ENSG00000236546
POLD2P1	ENSG00000213730
MIR4661	ENSG00000266194
DNAAF3-AS1	ENSG00000267577
RN7SL107P	ENSG00000243424
	ENSG00000259682
	ENSG00000284601
MIR378D2	ENSG00000284288
RN7SL685P	ENSG00000242315
GRPEL2	ENSG00000164284
GAPDHP61	ENSG00000248415
RNU6-1220P	ENSG00000252935
	ENSG00000268686
SNX9	ENSG00000130340
RNU6-703P	ENSG00000252755
B4GALT4	ENSG00000121578
SNORD3H	ENSG00000207215
RNA5SP274	ENSG00000222416
RN7SL563P	ENSG00000239211
	ENSG00000238094
RNU6-748P	ENSG00000207378
	ENSG00000259316
RN7SKP231	ENSG00000200151
TNFRSF9	ENSG00000049249
VN1R81P	ENSG00000268357
Metazoa_SRP	ENSG00000274701
RN7SL41P	ENSG00000241550
	ENSG00000274104
	ENSG00000276673
	ENSG00000257241
SNORA72	ENSG00000207067
LINC02821	ENSG00000257139
Y_RNA	ENSG00000202310
Y_RNA	ENSG00000199667
	ENSG00000287132
RNU6-1011P	ENSG00000207399
SYT5	ENSG00000129990
MIR3151	ENSG00000265657
	ENSG00000279530
SNORD77B	ENSG00000212414
RNU6ATAC8P	ENSG00000221387
Y_RNA	ENSG00000202399
KCNMB4	ENSG00000135643
	ENSG00000221753
RNU6-914P	ENSG00000252558
RNU6-1224P	ENSG00000252593
U2	ENSG00000283555
LINC01949	ENSG00000288569
Y_RNA	ENSG00000206719
RNU7-38P	ENSG00000238446
MIR5680	ENSG00000266756
	ENSG00000230526
Metazoa_SRP	ENSG00000275041
RNA5SP275	ENSG00000200806
	ENSG00000229569
FBXL21P	ENSG00000164616
MIR4471	ENSG00000265599
RNA5SP276	ENSG00000199450
RNU6-12P	ENSG00000207334
PPIF	ENSG00000108179
	ENSG00000206776
RN7SKP155	ENSG00000251840
RNU7-67P	ENSG00000239115
RNU4-65P	ENSG00000222405
MRPS6P2	ENSG00000237130
RNA5SP273	ENSG00000199354
RN7SL228P	ENSG00000244033
RNU6-1209P	ENSG00000200525
MYCL	ENSG00000116990
RN7SL329P	ENSG00000242170
A2M	ENSG00000175899
RN7SL826P	ENSG00000240151
MIR3150A	ENSG00000283522
MIR2053	ENSG00000238399
RN7SKP226	ENSG00000201782
PSMC5	ENSG00000087191
RNU6-875P	ENSG00000252297
Metazoa_SRP	ENSG00000276193
MIR548AZ	ENSG00000276479
MIR548D1	ENSG00000283172
SNORA72	ENSG00000252158
RN7SKP249	ENSG00000202360
RN7SL396P	ENSG00000244642
RNU11-4P	ENSG00000212451
ARPC3P4	ENSG00000256898
	ENSG00000252852
	ENSG00000234361
MIR30B	ENSG00000207582
MIR548AA1	ENSG00000207704
	ENSG00000229502
Y_RNA	ENSG00000199701
DNAJB13	ENSG00000187726
MIR30D	ENSG00000199153
	ENSG00000200075
TMEM61	ENSG00000143001
SNX9-AS1	ENSG00000236324
	ENSG00000251744
MSX2	ENSG00000120149
RNU4-83P	ENSG00000222795
HSPE1P26	ENSG00000220867
Y_RNA	ENSG00000199732
RNU6-786P	ENSG00000252658
RNU1-35P	ENSG00000199652
RNA5SP277	ENSG00000202356
	ENSG00000238372
	ENSG00000212273
SYNJ2	ENSG00000078269
U4	ENSG00000278374
RNU7-181P	ENSG00000253043
MIR4472-1	ENSG00000265247
ZCCHC24	ENSG00000165424
RPL23AP19	ENSG00000229716
RNU4-37P	ENSG00000222146
MIR7848	ENSG00000276961
MIR3149	ENSG00000266712
MIR1208	ENSG00000221261
MIR5194	ENSG00000264653
MIR1204	ENSG00000283710
LINC02794	ENSG00000226133
RNU6-869P	ENSG00000207138
	ENSG00000253927
MIR151A	ENSG00000254324
RNA5SP278	ENSG00000252864
MIR3150B	ENSG00000284147
MIR1302-7	ENSG00000221768
	ENSG00000229119
	ENSG00000235426
RNU6-1255P	ENSG00000200304
	ENSG00000238901
TPRX1P1	ENSG00000259021
	ENSG00000230551
	ENSG00000227416
RNU6-442P	ENSG00000206695
	ENSG00000241317
	ENSG00000232335
	ENSG00000212342
LINC01951	ENSG00000204754
RN7SL260P	ENSG00000253602
	ENSG00000235705
RNU6-144P	ENSG00000206678
RNU6-756P	ENSG00000206724
RNU6-220P	ENSG00000212221
	ENSG00000260971
	ENSG00000276140
LINC01844	ENSG00000236714
	ENSG00000271985
	ENSG00000277732
	ENSG00000278454
RPS12P18	ENSG00000232965
	ENSG00000271555
NPBWR1	ENSG00000288611
SFTPA2	ENSG00000185303
	ENSG00000255847
	ENSG00000248911
	ENSG00000260784
	ENSG00000287425
	ENSG00000256189
	ENSG00000256723
	ENSG00000260693
PLPP5	ENSG00000147535
RN7SL796P	ENSG00000277031
UCP3	ENSG00000175564
DNM1P50	ENSG00000259890
ULK4P2	ENSG00000260128
INAFM1	ENSG00000257704
CYP4A26P	ENSG00000259832
PPP1R37	ENSG00000104866
LINC02808	ENSG00000284696
U8	ENSG00000207430
FAM153B	ENSG00000251623
	ENSG00000270016
RN7SL628P	ENSG00000277467
LINC02778	ENSG00000238242
	ENSG00000269930
ARHGAP11B-DT	ENSG00000247728
NOP14	ENSG00000087269
	ENSG00000285839
	ENSG00000187951
LINC01343	ENSG00000237290
Y_RNA	ENSG00000206846
	ENSG00000232762
GOLGA8UP	ENSG00000103832
RPL7AP33	ENSG00000254200
THOC3-AS1	ENSG00000250801
	ENSG00000256098
PPME1	ENSG00000214517
RPS3AP50	ENSG00000243864
	ENSG00000253348
MBL3P	ENSG00000219430
ERI3	ENSG00000117419
SFTPA3P	ENSG00000225827
RN7SL82P	ENSG00000278696
HERC2P10	ENSG00000259845
SFTPA1	ENSG00000122852
MIR6837	ENSG00000284067
PGAM2	ENSG00000164708
BOD1	ENSG00000145919
ITPKC	ENSG00000086544
	ENSG00000239775
FDPSP4	ENSG00000254793
POLM	ENSG00000122678
UBR1	ENSG00000159459
ZNF599	ENSG00000153896
	ENSG00000253449
	ENSG00000278925
SLU7	ENSG00000164609
	ENSG00000272967
LILRB1-AS1	ENSG00000224730
PTPRH	ENSG00000080031
TPRA1	ENSG00000163870
	ENSG00000260059
ANKRD49P1	ENSG00000228446
	ENSG00000234044
NSD3	ENSG00000147548
DLX2	ENSG00000115844
	ENSG00000275479
CZIB	ENSG00000162384
SRP68P1	ENSG00000266129
USP32P1	ENSG00000188933
	ENSG00000278593
	ENSG00000235070
LINC02679	ENSG00000226676
PSMD14P1	ENSG00000227738
	ENSG00000244733
	ENSG00000228655
NUTM2B-AS1	ENSG00000225484
FAM151A	ENSG00000162391
PIGQ	ENSG00000007541
FMNL2	ENSG00000157827
GRK4	ENSG00000125388
IGF1	ENSG00000017427
	ENSG00000285642
RNA5SP343	ENSG00000284736
SH3GL1P1	ENSG00000266777
	ENSG00000280269
SYNJ2-IT1	ENSG00000233496
	ENSG00000206913
	ENSG00000236164
	ENSG00000245008
ALOX12P1	ENSG00000264958
MEP1A	ENSG00000112818
ARAP3	ENSG00000120318
KCNJ1	ENSG00000151704
PODN	ENSG00000174348
	ENSG00000263860
SSH2	ENSG00000141298
POLD4	ENSG00000175482
LINC01782	ENSG00000267204
	ENSG00000272489
	ENSG00000280355
EML2-AS1	ENSG00000267757
BEND3P3	ENSG00000278616
	ENSG00000224886
	ENSG00000287475
CHCHD2P3	ENSG00000270849
MAPK14	ENSG00000112062
	ENSG00000286359
RGS9BP	ENSG00000186326
	ENSG00000285080
WAPL	ENSG00000062650
	ENSG00000281269
MIR6838	ENSG00000283969
RPS3AP47	ENSG00000205871
C19orf54	ENSG00000188493
AVPR1A	ENSG00000166148
YKT6	ENSG00000106636
TMEM62	ENSG00000137842
MTND4P28	ENSG00000233709
CYP4Z2P	ENSG00000154198
BCL7A	ENSG00000110987
	ENSG00000256514
RPL6P6	ENSG00000231063
	ENSG00000274251
RN7SKP239	ENSG00000201684
CLCF1	ENSG00000175505
NUP35	ENSG00000163002
	ENSG00000275484
RNU6-1238P	ENSG00000253024
PPP1CA	ENSG00000172531
MSRB3	ENSG00000174099
	ENSG00000266976
MAN1A2P1	ENSG00000267799
VN1R87P	ENSG00000268789
	ENSG00000270281
	ENSG00000267574
RPL18A	ENSG00000105640
OSBPL9	ENSG00000117859
RNU6-780P	ENSG00000212332
	ENSG00000227896
CYP2C58P	ENSG00000235199
RPL7AP52	ENSG00000225354
CYP2C9	ENSG00000138109
SPCS2P1	ENSG00000260928
BTLA	ENSG00000186265
	ENSG00000285117
ATP2A1	ENSG00000196296
	ENSG00000261687
CASC17	ENSG00000260785
CCNDBP1	ENSG00000166946
MIR1302-6	ENSG00000221393
	ENSG00000225000
RN7SKP266	ENSG00000222164
HDAC9-AS1	ENSG00000226522
NPM1P13	ENSG00000232492
	ENSG00000250990
FGL2	ENSG00000127951
TMEM100	ENSG00000166292
NEK4	ENSG00000114904
RNU6-204P	ENSG00000199335
GNA12	ENSG00000146535
HTT-AS	ENSG00000251075
MTATP6P7	ENSG00000232990
	ENSG00000264497
RNF14P1	ENSG00000232915
POP4	ENSG00000105171
	ENSG00000278778
SMC4P1	ENSG00000229568
SUPT4H1	ENSG00000213246
	ENSG00000274693
MTND4P20	ENSG00000233377
CYP2C59P	ENSG00000228460
MSANTD1	ENSG00000188981
	ENSG00000253683
CYP2C60P	ENSG00000260863
	ENSG00000225216
LINC01847	ENSG00000253311
	ENSG00000237885
TBC1D10C	ENSG00000175463
CYP2C8	ENSG00000138115
	ENSG00000248840
ATP10B	ENSG00000118322
	ENSG00000248843
	ENSG00000286035
	ENSG00000279844
	ENSG00000235951
PLAC8	ENSG00000145287
RPS6P2	ENSG00000231541
	ENSG00000231357
CARD11-AS1	ENSG00000237286
RN7SKP130	ENSG00000201794
GIP	ENSG00000159224
	ENSG00000255487
LAT2	ENSG00000086730
	ENSG00000254898
OR13D1	ENSG00000179055
UBE2E3	ENSG00000170035
	ENSG00000272092
OR2K2	ENSG00000171133
	ENSG00000272159
	ENSG00000287232
	ENSG00000255201
IFNA5	ENSG00000147873
RPS20P22	ENSG00000239218
TUSC1	ENSG00000198680
C8orf86	ENSG00000196166
	ENSG00000286492
CBWD6	ENSG00000215126
	ENSG00000228112
	ENSG00000253361
SLC9C1	ENSG00000172139
FZD2	ENSG00000180340
RNF5P1	ENSG00000253570
	ENSG00000250838
	ENSG00000254321
LINC01987	ENSG00000267790
U6	ENSG00000277613
RN7SL774P	ENSG00000263882
Y_RNA	ENSG00000207258
RNA5SP434	ENSG00000252456
	ENSG00000253574
RPS6KB2	ENSG00000175634
MIR6864	ENSG00000274300
MIR6865	ENSG00000278517
Metazoa_SRP	ENSG00000274860
C8orf17	ENSG00000250733
Y_RNA	ENSG00000251812
	ENSG00000278324
RNA5SP435	ENSG00000200914
MIR1205	ENSG00000221771
RNA5SP436	ENSG00000251829
ASIC1	ENSG00000110881
RNVU1-32	ENSG00000207110
RNU6-468P	ENSG00000206730
MIR1206	ENSG00000283200
MIR6777	ENSG00000274111
	ENSG00000278275
MIR33B	ENSG00000207839
SNORD3D	ENSG00000277947
	ENSG00000250057
SNORD3D	ENSG00000281000
	ENSG00000273948
RNU4-25P	ENSG00000222501
	ENSG00000250677
	ENSG00000274836
MIR1207	ENSG00000221176
MIR4520-1	ENSG00000264468
LINC02912	ENSG00000280055
ATP1A3	ENSG00000105409
MIR4520-2	ENSG00000283301
	ENSG00000248401
RN7SL426P	ENSG00000263815
	ENSG00000269954
	ENSG00000251818
RNU6-405P	ENSG00000252446
RN7SL620P	ENSG00000276088
SNORA70	ENSG00000202389
COQ2	ENSG00000173085
	ENSG00000231829
Y_RNA	ENSG00000207132
RNU6-990P	ENSG00000201255
	ENSG00000288526
	ENSG00000212618
LINC00208	ENSG00000170983
MIR4522	ENSG00000263583
SNORA70	ENSG00000252657
	ENSG00000274691
	ENSG00000239129
PAWRP1	ENSG00000225533
RNU6-1134P	ENSG00000202026
SNORD63	ENSG00000252112
RNA5SP437	ENSG00000253058
ACSM6	ENSG00000173124
RNU6-1267P	ENSG00000222679
Y_RNA	ENSG00000265889
RNA5SP438	ENSG00000252370
SUB1P1	ENSG00000227203
RNU6-1192P	ENSG00000277029
MIR6778	ENSG00000283772
RNA5SP526	ENSG00000274663
	ENSG00000253798
Y_RNA	ENSG00000275006
Y_RNA	ENSG00000274284
	ENSG00000251458
RN7SL301P	ENSG00000276014
	ENSG00000251352
MIR6866	ENSG00000284144
MIR6867	ENSG00000274621
SNORD124	ENSG00000238793
	ENSG00000254298
MIR6884	ENSG00000283721
RN7SL316P	ENSG00000241631
	ENSG00000283559
SNORA21B	ENSG00000252699
RNA5SP441	ENSG00000252618
SNORA21	ENSG00000199293
